name,role,level,Health,AttackSpeed,HP5,MP5,Mana,PhysicalProtection,PhysicalPower,MagicProtection,MagicalPower
Izanami,Hunter,16,10350.0,2.8400000000000007,89.99999999999999,50.0,4410.0,387.4,317.0,222.00000000000003,0.0
Izanami,Hunter,17,11646.0,3.096000000000001,101.19999999999999,56.08,4970.0,437.0,355.4,247.60000000000002,0.0
Izanami,Hunter,18,13023.0,3.368000000000001,113.1,62.54,5565.0,489.7,396.2,274.8,0.0
Izanami,Hunter,19,14481.0,3.6560000000000015,125.69999999999999,69.38,6195.0,545.5,439.4,303.6,0.0
Izanami,Hunter,20,16020.0,3.9600000000000013,139.0,76.6,6860.0,604.4,485.0,334.0,0.0
Janus,Mage,1,560.0,1.0,6.0,5.0,350.0,14.0,0.0,30.0,170.0
Janus,Mage,2,634.0,1.008,6.45,5.45,408.0,17.0,0.0,31.6,177.25
Janus,Mage,3,782.0,1.024,7.3500000000000005,6.3500000000000005,524.0,23.0,0.0,34.800000000000004,191.75
Janus,Mage,4,1004.0,1.048,8.700000000000001,7.700000000000001,698.0,32.0,0.0,39.60000000000001,213.5
Janus,Mage,5,1300.0,1.08,10.500000000000002,9.500000000000002,930.0,44.0,0.0,46.00000000000001,242.5
Janus,Mage,6,1670.0,1.12,12.750000000000002,11.750000000000002,1220.0,59.0,0.0,54.00000000000001,278.75
Janus,Mage,7,2114.0,1.1680000000000001,15.450000000000003,14.450000000000003,1568.0,77.0,0.0,63.60000000000001,322.25
Janus,Mage,8,2632.0,1.2240000000000002,18.6,17.6,1974.0,98.0,0.0,74.80000000000001,373.0
Janus,Mage,9,3224.0,1.2880000000000003,22.200000000000003,21.200000000000003,2438.0,122.0,0.0,87.60000000000001,431.0
Janus,Mage,10,3890.0,1.3600000000000003,26.250000000000004,25.250000000000004,2960.0,149.0,0.0,102.00000000000001,496.25
Janus,Mage,11,4630.0,1.4400000000000004,30.750000000000004,29.750000000000004,3540.0,179.0,0.0,118.00000000000001,568.75
Janus,Mage,12,5444.0,1.5280000000000005,35.7,34.7,4178.0,212.0,0.0,135.60000000000002,648.5
Janus,Mage,13,6332.0,1.6240000000000006,41.1,40.1,4874.0,248.0,0.0,154.8,735.5
Janus,Mage,14,7294.0,1.7280000000000006,46.95,45.95,5628.0,287.0,0.0,175.60000000000002,829.75
Janus,Mage,15,8330.0,1.8400000000000007,53.25,52.25,6440.0,329.0,0.0,198.00000000000003,931.25
Janus,Mage,16,9440.0,1.9600000000000009,60.0,59.0,7310.0,374.0,0.0,222.00000000000003,1040.0
Janus,Mage,17,10624.0,2.088000000000001,67.2,66.2,8238.0,422.0,0.0,247.60000000000002,1156.0
Janus,Mage,18,11882.0,2.224000000000001,74.85000000000001,73.85000000000001,9224.0,473.0,0.0,274.8,1279.25
Janus,Mage,19,13214.0,2.368000000000001,82.95,81.95,10268.0,527.0,0.0,303.6,1409.75
Janus,Mage,20,14620.0,2.5200000000000014,91.5,90.5,11370.0,584.0,0.0,334.0,1547.5
Jing Wei,Hunter,1,623.0,1.0,7.0,4.4,205.0,15.4,33.0,30.0,0.0
Jing Wei,Hunter,2,705.0,1.014,7.68,4.7,241.0,18.5,35.7,31.6,0.0
Jing Wei,Hunter,3,869.0,1.042,9.04,5.3,313.0,24.7,41.1,34.800000000000004,0.0
Jing Wei,Hunter,4,1115.0,1.084,11.079999999999998,6.199999999999999,421.0,34.0,49.2,39.60000000000001,0.0
Jing Wei,Hunter,5,1443.0,1.1400000000000001,13.799999999999999,7.3999999999999995,565.0,46.4,60.0,46.00000000000001,0.0
Jing Wei,Hunter,6,1853.0,1.2100000000000002,17.2,8.899999999999999,745.0,61.9,73.5,54.00000000000001,0.0
Jing Wei,Hunter,7,2345.0,1.2940000000000003,21.28,10.7,961.0,80.5,89.7,63.60000000000001,0.0
Jing Wei,Hunter,8,2919.0,1.3920000000000003,26.040000000000003,12.799999999999999,1213.0,102.2,108.60000000000001,74.80000000000001,0.0
Jing Wei,Hunter,9,3575.0,1.5040000000000004,31.480000000000004,15.2,1501.0,127.0,130.20000000000002,87.60000000000001,0.0
Jing Wei,Hunter,10,4313.0,1.6300000000000003,37.6,17.9,1825.0,154.9,154.50000000000003,102.00000000000001,0.0
Jing Wei,Hunter,11,5133.0,1.7700000000000005,44.400000000000006,20.9,2185.0,185.9,181.50000000000003,118.00000000000001,0.0
Jing Wei,Hunter,12,6035.0,1.9240000000000004,51.88000000000001,24.2,2581.0,220.0,211.20000000000005,135.60000000000002,0.0
Jing Wei,Hunter,13,7019.0,2.0920000000000005,60.040000000000006,27.799999999999997,3013.0,257.2,243.60000000000005,154.8,0.0
Jing Wei,Hunter,14,8085.0,2.2740000000000005,68.88000000000001,31.699999999999996,3481.0,297.5,278.70000000000005,175.60000000000002,0.0
Jing Wei,Hunter,15,9233.0,2.4700000000000006,78.4,35.9,3985.0,340.9,316.50000000000006,198.00000000000003,0.0
Jing Wei,Hunter,16,10463.0,2.6800000000000006,88.60000000000001,40.4,4525.0,387.4,357.00000000000006,222.00000000000003,0.0
Jing Wei,Hunter,17,11775.0,2.904000000000001,99.48,45.199999999999996,5101.0,437.0,400.20000000000005,247.60000000000002,0.0
Jing Wei,Hunter,18,13169.0,3.142000000000001,111.04,50.3,5713.0,489.7,446.1,274.8,0.0
Jing Wei,Hunter,19,14645.0,3.394000000000001,123.28,55.699999999999996,6361.0,545.5,494.70000000000005,303.6,0.0
Jing Wei,Hunter,20,16203.0,3.660000000000001,136.2,61.4,7045.0,604.4,546.0,334.0,0.0
Jormungandr,Guardian,1,693.0,1.0,7.0,4.5,190.0,29.4,0.0,35.0,140.0
Jormungandr,Guardian,2,798.0,1.01,7.9,4.95,230.0,33.199999999999996,0.0,36.6,152.0
Jormungandr,Guardian,3,1008.0,1.03,9.700000000000001,5.8500000000000005,310.0,40.8,0.0,39.800000000000004,176.0
Jormungandr,Guardian,4,1323.0,1.06,12.400000000000002,7.200000000000001,430.0,52.199999999999996,0.0,44.60000000000001,212.0
Jormungandr,Guardian,5,1743.0,1.1,16.000000000000004,9.000000000000002,590.0,67.39999999999999,0.0,51.00000000000001,260.0
Jormungandr,Guardian,6,2268.0,1.1500000000000001,20.500000000000004,11.250000000000002,790.0,86.39999999999999,0.0,59.00000000000001,320.0
Jormungandr,Guardian,7,2898.0,1.2100000000000002,25.900000000000006,13.950000000000003,1030.0,109.19999999999999,0.0,68.60000000000001,392.0
Jormungandr,Guardian,8,3633.0,1.2800000000000002,32.2,17.1,1310.0,135.79999999999998,0.0,79.80000000000001,476.0
Jormungandr,Guardian,9,4473.0,1.3600000000000003,39.400000000000006,20.700000000000003,1630.0,166.2,0.0,92.60000000000001,572.0
Jormungandr,Guardian,10,5418.0,1.4500000000000004,47.50000000000001,24.750000000000004,1990.0,200.39999999999998,0.0,107.00000000000001,680.0
Jormungandr,Guardian,11,6468.0,1.5500000000000005,56.50000000000001,29.250000000000004,2390.0,238.39999999999998,0.0,123.00000000000001,800.0
Jormungandr,Guardian,12,7623.0,1.6600000000000006,66.4,34.2,2830.0,280.2,0.0,140.60000000000002,932.0
Jormungandr,Guardian,13,8883.0,1.7800000000000007,77.2,39.6,3310.0,325.79999999999995,0.0,159.8,1076.0
Jormungandr,Guardian,14,10248.0,1.9100000000000006,88.9,45.45,3830.0,375.19999999999993,0.0,180.60000000000002,1232.0
Jormungandr,Guardian,15,11718.0,2.0500000000000007,101.5,51.75,4390.0,428.3999999999999,0.0,203.00000000000003,1400.0
Jormungandr,Guardian,16,13293.0,2.2000000000000006,115.0,58.5,4990.0,485.3999999999999,0.0,227.00000000000003,1580.0
Jormungandr,Guardian,17,14973.0,2.3600000000000008,129.4,65.7,5630.0,546.1999999999999,0.0,252.60000000000002,1772.0
Jormungandr,Guardian,18,16758.0,2.5300000000000007,144.70000000000002,73.35000000000001,6310.0,610.8,0.0,279.8,1976.0
Jormungandr,Guardian,19,18648.0,2.710000000000001,160.9,81.45,7030.0,679.1999999999999,0.0,308.6,2192.0
Jormungandr,Guardian,20,20643.0,2.900000000000001,178.0,90.0,7790.0,751.4,0.0,339.0,2420.0
Kali,Assassin,1,658.0,1.0,9.0,4.3,225.0,21.0,37.0,30.0,0.0
Kali,Assassin,2,736.0,1.022,9.68,4.51,259.0,24.1,39.32,31.6,0.0
Kali,Assassin,3,892.0,1.066,11.04,4.93,327.0,30.3,43.96,34.800000000000004,0.0
Kali,Assassin,4,1126.0,1.1320000000000001,13.079999999999998,5.56,429.0,39.6,50.92,39.60000000000001,0.0
Kali,Assassin,5,1438.0,1.2200000000000002,15.799999999999999,6.3999999999999995,565.0,52.0,60.2,46.00000000000001,0.0
Kali,Assassin,6,1828.0,1.33,19.2,7.449999999999999,735.0,67.5,71.8,54.00000000000001,0.0
Kali,Assassin,7,2296.0,1.4620000000000002,23.28,8.709999999999999,939.0,86.1,85.72,63.60000000000001,0.0
Kali,Assassin,8,2842.0,1.616,28.040000000000003,10.18,1177.0,107.8,101.96,74.80000000000001,0.0
Kali,Assassin,9,3466.0,1.792,33.480000000000004,11.86,1449.0,132.6,120.52,87.60000000000001,0.0
Kali,Assassin,10,4168.0,1.99,39.6,13.75,1755.0,160.5,141.4,102.00000000000001,0.0
Kali,Assassin,11,4948.0,2.21,46.400000000000006,15.85,2095.0,191.5,164.6,118.00000000000001,0.0
Kali,Assassin,12,5806.0,2.452,53.88000000000001,18.16,2469.0,225.6,190.12,135.60000000000002,0.0
Kali,Assassin,13,6742.0,2.716,62.040000000000006,20.68,2877.0,262.8,217.96,154.8,0.0
Kali,Assassin,14,7756.0,3.0020000000000002,70.88000000000001,23.41,3319.0,303.1,248.12,175.60000000000002,0.0
Kali,Assassin,15,8848.0,3.31,80.4,26.35,3795.0,346.5,280.6,198.00000000000003,0.0
Kali,Assassin,16,10018.0,3.64,90.60000000000001,29.5,4305.0,393.0,315.40000000000003,222.00000000000003,0.0
Kali,Assassin,17,11266.0,3.992,101.48,32.86,4849.0,442.6,352.52000000000004,247.60000000000002,0.0
Kali,Assassin,18,12592.0,4.366,113.04,36.43,5427.0,495.3,391.96000000000004,274.8,0.0
Kali,Assassin,19,13996.0,4.762,125.28,40.21,6039.0,551.1,433.72,303.6,0.0
Kali,Assassin,20,15478.0,5.18,138.2,44.2,6685.0,610.0,477.8,334.0,0.0
Khepri,Guardian,1,686.0,1.0,8.0,4.6,190.0,26.6,0.0,35.0,190.0
Khepri,Guardian,2,781.0,1.012,8.8,5.0,224.0,29.8,0.0,36.6,197.5
Khepri,Guardian,3,971.0,1.036,10.4,5.8,292.0,36.2,0.0,39.800000000000004,212.5
Khepri,Guardian,4,1256.0,1.072,12.8,7.0,394.0,45.800000000000004,0.0,44.60000000000001,235.0
Khepri,Guardian,5,1636.0,1.12,16.0,8.6,530.0,58.60000000000001,0.0,51.00000000000001,265.0
Khepri,Guardian,6,2111.0,1.1800000000000002,20.0,10.6,700.0,74.60000000000001,0.0,59.00000000000001,302.5
Khepri,Guardian,7,2681.0,1.2520000000000002,24.8,13.0,904.0,93.80000000000001,0.0,68.60000000000001,347.5
Khepri,Guardian,8,3346.0,1.3360000000000003,30.400000000000002,15.8,1142.0,116.20000000000002,0.0,79.80000000000001,400.0
Khepri,Guardian,9,4106.0,1.4320000000000004,36.800000000000004,19.0,1414.0,141.8,0.0,92.60000000000001,460.0
Khepri,Guardian,10,4961.0,1.5400000000000005,44.00000000000001,22.6,1720.0,170.60000000000002,0.0,107.00000000000001,527.5
Khepri,Guardian,11,5911.0,1.6600000000000006,52.00000000000001,26.6,2060.0,202.60000000000002,0.0,123.00000000000001,602.5
Khepri,Guardian,12,6956.0,1.7920000000000007,60.80000000000001,31.0,2434.0,237.8,0.0,140.60000000000002,685.0
Khepri,Guardian,13,8096.0,1.9360000000000008,70.4,35.8,2842.0,276.20000000000005,0.0,159.8,775.0
Khepri,Guardian,14,9331.0,2.092000000000001,80.80000000000001,41.0,3284.0,317.80000000000007,0.0,180.60000000000002,872.5
Khepri,Guardian,15,10661.0,2.260000000000001,92.00000000000001,46.6,3760.0,362.6000000000001,0.0,203.00000000000003,977.5
Khepri,Guardian,16,12086.0,2.4400000000000013,104.00000000000001,52.6,4270.0,410.6000000000001,0.0,227.00000000000003,1090.0
Khepri,Guardian,17,13606.0,2.6320000000000014,116.80000000000001,59.0,4814.0,461.80000000000007,0.0,252.60000000000002,1210.0
Khepri,Guardian,18,15221.0,2.8360000000000016,130.4,65.8,5392.0,516.2,0.0,279.8,1337.5
Khepri,Guardian,19,16931.0,3.052000000000002,144.8,73.0,6004.0,573.8000000000001,0.0,308.6,1472.5
Khepri,Guardian,20,18736.0,3.280000000000002,160.0,80.6,6650.0,634.6,0.0,339.0,1615.0
King Arthur,Warrior,1,679.0,1.0,9.0,4.4,230.0,23.8,39.0,32.0,0.0
King Arthur,Warrior,2,766.0,1.0,9.8,4.800000000000001,270.0,27.0,41.0,33.6,0.0
King Arthur,Warrior,3,940.0,1.0,11.4,5.6000000000000005,350.0,33.4,45.0,36.800000000000004,0.0
King Arthur,Warrior,4,1201.0,1.0,13.8,6.800000000000001,470.0,43.0,51.0,41.60000000000001,0.0
King Arthur,Warrior,5,1549.0,1.0,17.0,8.4,630.0,55.8,59.0,48.00000000000001,0.0
King Arthur,Warrior,6,1984.0,1.0,21.0,10.4,830.0,71.8,69.0,56.00000000000001,0.0
King Arthur,Warrior,7,2506.0,1.0,25.8,12.8,1070.0,91.0,81.0,65.60000000000001,0.0
King Arthur,Warrior,8,3115.0,1.0,31.400000000000002,15.600000000000001,1350.0,113.4,95.0,76.80000000000001,0.0
King Arthur,Warrior,9,3811.0,1.0,37.800000000000004,18.8,1670.0,139.0,111.0,89.60000000000001,0.0
King Arthur,Warrior,10,4594.0,1.0,45.00000000000001,22.400000000000002,2030.0,167.8,129.0,104.00000000000001,0.0
King Arthur,Warrior,11,5464.0,1.0,53.00000000000001,26.400000000000002,2430.0,199.8,149.0,120.00000000000001,0.0
King Arthur,Warrior,12,6421.0,1.0,61.80000000000001,30.800000000000004,2870.0,235.0,171.0,137.60000000000002,0.0
King Arthur,Warrior,13,7465.0,1.0,71.4,35.60000000000001,3350.0,273.4,195.0,156.8,0.0
King Arthur,Warrior,14,8596.0,1.0,81.80000000000001,40.80000000000001,3870.0,315.0,221.0,177.60000000000002,0.0
King Arthur,Warrior,15,9814.0,1.0,93.00000000000001,46.40000000000001,4430.0,359.8,249.0,200.00000000000003,0.0
King Arthur,Warrior,16,11119.0,1.0,105.00000000000001,52.40000000000001,5030.0,407.8,279.0,224.00000000000003,0.0
King Arthur,Warrior,17,12511.0,1.0,117.80000000000001,58.80000000000001,5670.0,459.0,311.0,249.60000000000002,0.0
King Arthur,Warrior,18,13990.0,1.0,131.4,65.60000000000001,6350.0,513.4,345.0,276.8,0.0
King Arthur,Warrior,19,15556.0,1.0,145.8,72.80000000000001,7070.0,571.0,381.0,305.6,0.0
King Arthur,Warrior,20,17209.0,1.0,161.0,80.4,7830.0,631.8,419.0,336.0,0.0
Kukulkan,Mage,1,532.0,0.87,7.0,5.0,265.0,18.2,0.0,30.0,170.0
Kukulkan,Mage,2,611.0,0.878,7.46,5.45,310.0,21.4,0.0,31.6,177.25
Kukulkan,Mage,3,769.0,0.894,8.38,6.3500000000000005,400.0,27.799999999999997,0.0,34.800000000000004,191.75
Kukulkan,Mage,4,1006.0,0.918,9.760000000000002,7.700000000000001,535.0,37.4,0.0,39.60000000000001,213.5
Kukulkan,Mage,5,1322.0,0.9500000000000001,11.600000000000001,9.500000000000002,715.0,50.2,0.0,46.00000000000001,242.5
Kukulkan,Mage,6,1717.0,0.9900000000000001,13.900000000000002,11.750000000000002,940.0,66.2,0.0,54.00000000000001,278.75
Kukulkan,Mage,7,2191.0,1.038,16.660000000000004,14.450000000000003,1210.0,85.4,0.0,63.60000000000001,322.25
Kukulkan,Mage,8,2744.0,1.094,19.880000000000003,17.6,1525.0,107.80000000000001,0.0,74.80000000000001,373.0
Kukulkan,Mage,9,3376.0,1.1580000000000001,23.560000000000002,21.200000000000003,1885.0,133.4,0.0,87.60000000000001,431.0
Kukulkan,Mage,10,4087.0,1.2300000000000002,27.700000000000003,25.250000000000004,2290.0,162.20000000000002,0.0,102.00000000000001,496.25
Kukulkan,Mage,11,4877.0,1.3100000000000003,32.300000000000004,29.750000000000004,2740.0,194.20000000000002,0.0,118.00000000000001,568.75
Kukulkan,Mage,12,5746.0,1.3980000000000004,37.36000000000001,34.7,3235.0,229.40000000000003,0.0,135.60000000000002,648.5
Kukulkan,Mage,13,6694.0,1.4940000000000004,42.88000000000001,40.1,3775.0,267.80000000000007,0.0,154.8,735.5
Kukulkan,Mage,14,7721.0,1.5980000000000005,48.860000000000014,45.95,4360.0,309.4000000000001,0.0,175.60000000000002,829.75
Kukulkan,Mage,15,8827.0,1.7100000000000006,55.30000000000001,52.25,4990.0,354.2000000000001,0.0,198.00000000000003,931.25
Kukulkan,Mage,16,10012.0,1.8300000000000005,62.20000000000001,59.0,5665.0,402.2000000000001,0.0,222.00000000000003,1040.0
Kukulkan,Mage,17,11276.0,1.9580000000000006,69.56000000000002,66.2,6385.0,453.4000000000001,0.0,247.60000000000002,1156.0
Kukulkan,Mage,18,12619.0,2.0940000000000007,77.38000000000002,73.85000000000001,7150.0,507.80000000000007,0.0,274.8,1279.25
Kukulkan,Mage,19,14041.0,2.238000000000001,85.66000000000003,81.95,7960.0,565.4000000000001,0.0,303.6,1409.75
Kukulkan,Mage,20,15542.0,2.390000000000001,94.40000000000002,90.5,8815.0,626.2,0.0,334.0,1547.5
Kumbhakarna,Guardian,1,686.0,1.0,8.0,4.6,200.0,25.2,0.0,35.0,190.0
Kumbhakarna,Guardian,2,791.0,1.012,8.75,5.02,234.0,28.7,0.0,36.6,197.5
Kumbhakarna,Guardian,3,1001.0,1.036,10.25,5.859999999999999,302.0,35.7,0.0,39.800000000000004,212.5
Kumbhakarna,Guardian,4,1316.0,1.072,12.5,7.119999999999999,404.0,46.2,0.0,44.60000000000001,235.0
Kumbhakarna,Guardian,5,1736.0,1.12,15.5,8.799999999999999,540.0,60.2,0.0,51.00000000000001,265.0
Kumbhakarna,Guardian,6,2261.0,1.1800000000000002,19.25,10.899999999999999,710.0,77.7,0.0,59.00000000000001,302.5
Kumbhakarna,Guardian,7,2891.0,1.2520000000000002,23.75,13.419999999999998,914.0,98.7,0.0,68.60000000000001,347.5
Kumbhakarna,Guardian,8,3626.0,1.3360000000000003,29.0,16.36,1152.0,123.2,0.0,79.80000000000001,400.0
Kumbhakarna,Guardian,9,4466.0,1.4320000000000004,35.0,19.72,1424.0,151.2,0.0,92.60000000000001,460.0
Kumbhakarna,Guardian,10,5411.0,1.5400000000000005,41.75,23.5,1730.0,182.7,0.0,107.00000000000001,527.5
Kumbhakarna,Guardian,11,6461.0,1.6600000000000006,49.25,27.7,2070.0,217.7,0.0,123.00000000000001,602.5
Kumbhakarna,Guardian,12,7616.0,1.7920000000000007,57.5,32.32,2444.0,256.2,0.0,140.60000000000002,685.0
Kumbhakarna,Guardian,13,8876.0,1.9360000000000008,66.5,37.36,2852.0,298.2,0.0,159.8,775.0
Kumbhakarna,Guardian,14,10241.0,2.092000000000001,76.25,42.82,3294.0,343.7,0.0,180.60000000000002,872.5
Kumbhakarna,Guardian,15,11711.0,2.260000000000001,86.75,48.7,3770.0,392.7,0.0,203.00000000000003,977.5
Kumbhakarna,Guardian,16,13286.0,2.4400000000000013,98.0,55.0,4280.0,445.2,0.0,227.00000000000003,1090.0
Kumbhakarna,Guardian,17,14966.0,2.6320000000000014,110.0,61.72,4824.0,501.2,0.0,252.60000000000002,1210.0
Kumbhakarna,Guardian,18,16751.0,2.8360000000000016,122.75,68.86,5402.0,560.7,0.0,279.8,1337.5
Kumbhakarna,Guardian,19,18641.0,3.052000000000002,136.25,76.42,6014.0,623.7,0.0,308.6,1472.5
Kumbhakarna,Guardian,20,20636.0,3.280000000000002,150.5,84.4,6660.0,690.2,0.0,339.0,1615.0
Kuzenbo,Guardian,1,700.0,1.0,8.0,4.6,200.0,25.2,0.0,35.0,190.0
Kuzenbo,Guardian,2,805.0,1.012,8.85,5.02,234.0,28.7,0.0,36.6,197.5
Kuzenbo,Guardian,3,1015.0,1.036,10.549999999999999,5.859999999999999,302.0,35.7,0.0,39.800000000000004,212.5
Kuzenbo,Guardian,4,1330.0,1.072,13.099999999999998,7.119999999999999,404.0,46.2,0.0,44.60000000000001,235.0
Kuzenbo,Guardian,5,1750.0,1.12,16.499999999999996,8.799999999999999,540.0,60.2,0.0,51.00000000000001,265.0
Kuzenbo,Guardian,6,2275.0,1.1800000000000002,20.749999999999996,10.899999999999999,710.0,77.7,0.0,59.00000000000001,302.5
Kuzenbo,Guardian,7,2905.0,1.2520000000000002,25.849999999999994,13.419999999999998,914.0,98.7,0.0,68.60000000000001,347.5
Kuzenbo,Guardian,8,3640.0,1.3360000000000003,31.799999999999994,16.36,1152.0,123.2,0.0,79.80000000000001,400.0
Kuzenbo,Guardian,9,4480.0,1.4320000000000004,38.599999999999994,19.72,1424.0,151.2,0.0,92.60000000000001,460.0
Kuzenbo,Guardian,10,5425.0,1.5400000000000005,46.24999999999999,23.5,1730.0,182.7,0.0,107.00000000000001,527.5
Kuzenbo,Guardian,11,6475.0,1.6600000000000006,54.74999999999999,27.7,2070.0,217.7,0.0,123.00000000000001,602.5
Kuzenbo,Guardian,12,7630.0,1.7920000000000007,64.1,32.32,2444.0,256.2,0.0,140.60000000000002,685.0
Kuzenbo,Guardian,13,8890.0,1.9360000000000008,74.3,37.36,2852.0,298.2,0.0,159.8,775.0
Kuzenbo,Guardian,14,10255.0,2.092000000000001,85.35,42.82,3294.0,343.7,0.0,180.60000000000002,872.5
Kuzenbo,Guardian,15,11725.0,2.260000000000001,97.25,48.7,3770.0,392.7,0.0,203.00000000000003,977.5
Kuzenbo,Guardian,16,13300.0,2.4400000000000013,110.0,55.0,4280.0,445.2,0.0,227.00000000000003,1090.0
Kuzenbo,Guardian,17,14980.0,2.6320000000000014,123.6,61.72,4824.0,501.2,0.0,252.60000000000002,1210.0
Kuzenbo,Guardian,18,16765.0,2.8360000000000016,138.04999999999998,68.86,5402.0,560.7,0.0,279.8,1337.5
Kuzenbo,Guardian,19,18655.0,3.052000000000002,153.35,76.42,6014.0,623.7,0.0,308.6,1472.5
Kuzenbo,Guardian,20,20650.0,3.280000000000002,169.5,84.4,6660.0,690.2,0.0,339.0,1615.0
Lancelot,Assassin,1,644.0,1.0,9.0,1.6,230.0,19.6,38.0,30.0,0.0
Lancelot,Assassin,2,725.0,1.019,9.7,2.06,270.0,22.700000000000003,40.3,31.6,0.0
Lancelot,Assassin,3,887.0,1.057,11.1,2.98,350.0,28.900000000000002,44.9,34.800000000000004,0.0
Lancelot,Assassin,4,1130.0,1.1139999999999999,13.2,4.36,470.0,38.2,51.8,39.60000000000001,0.0
Lancelot,Assassin,5,1454.0,1.19,16.0,6.2,630.0,50.6,61.0,46.00000000000001,0.0
Lancelot,Assassin,6,1859.0,1.285,19.5,8.5,830.0,66.1,72.5,54.00000000000001,0.0
Lancelot,Assassin,7,2345.0,1.399,23.7,11.26,1070.0,84.69999999999999,86.3,63.60000000000001,0.0
Lancelot,Assassin,8,2912.0,1.532,28.599999999999998,14.48,1350.0,106.39999999999999,102.39999999999999,74.80000000000001,0.0
Lancelot,Assassin,9,3560.0,1.684,34.199999999999996,18.16,1670.0,131.2,120.79999999999998,87.60000000000001,0.0
Lancelot,Assassin,10,4289.0,1.855,40.49999999999999,22.3,2030.0,159.1,141.49999999999997,102.00000000000001,0.0
Lancelot,Assassin,11,5099.0,2.045,47.49999999999999,26.900000000000002,2430.0,190.1,164.49999999999997,118.00000000000001,0.0
Lancelot,Assassin,12,5990.0,2.254,55.19999999999999,31.96,2870.0,224.2,189.79999999999995,135.60000000000002,0.0
Lancelot,Assassin,13,6962.0,2.482,63.59999999999999,37.480000000000004,3350.0,261.4,217.39999999999995,154.8,0.0
Lancelot,Assassin,14,8015.0,2.729,72.69999999999999,43.46000000000001,3870.0,301.7,247.29999999999995,175.60000000000002,0.0
Lancelot,Assassin,15,9149.0,2.995,82.49999999999999,49.900000000000006,4430.0,345.09999999999997,279.49999999999994,198.00000000000003,0.0
Lancelot,Assassin,16,10364.0,3.2800000000000002,92.99999999999999,56.800000000000004,5030.0,391.59999999999997,313.99999999999994,222.00000000000003,0.0
Lancelot,Assassin,17,11660.0,3.584,104.19999999999999,64.16000000000001,5670.0,441.2,350.79999999999995,247.60000000000002,0.0
Lancelot,Assassin,18,13037.0,3.907,116.1,71.98000000000002,6350.0,493.9,389.9,274.8,0.0
Lancelot,Assassin,19,14495.0,4.249,128.7,80.26000000000002,7070.0,549.6999999999999,431.29999999999995,303.6,0.0
Lancelot,Assassin,20,16034.0,4.609999999999999,142.0,89.00000000000001,7830.0,608.5999999999999,474.99999999999994,334.0,0.0
Loki,Assassin,1,553.0,1.0,8.0,4.2,210.0,15.4,38.0,30.0,0.0
Loki,Assassin,2,632.0,1.019,8.7,4.55,245.0,18.5,40.4,31.6,0.0
Loki,Assassin,3,790.0,1.057,10.1,5.25,315.0,24.7,45.199999999999996,34.800000000000004,0.0
Loki,Assassin,4,1027.0,1.1139999999999999,12.2,6.3,420.0,34.0,52.39999999999999,39.60000000000001,0.0
Loki,Assassin,5,1343.0,1.19,15.0,7.699999999999999,560.0,46.4,61.99999999999999,46.00000000000001,0.0
Loki,Assassin,6,1738.0,1.285,18.5,9.45,735.0,61.9,74.0,54.00000000000001,0.0
Loki,Assassin,7,2212.0,1.399,22.7,11.549999999999999,945.0,80.5,88.4,63.60000000000001,0.0
Loki,Assassin,8,2765.0,1.532,27.599999999999998,13.999999999999998,1190.0,102.2,105.2,74.80000000000001,0.0
Loki,Assassin,9,3397.0,1.684,33.199999999999996,16.799999999999997,1470.0,127.0,124.4,87.60000000000001,0.0
Loki,Assassin,10,4108.0,1.855,39.49999999999999,19.949999999999996,1785.0,154.9,146.0,102.00000000000001,0.0
Loki,Assassin,11,4898.0,2.045,46.49999999999999,23.449999999999996,2135.0,185.9,170.0,118.00000000000001,0.0
Loki,Assassin,12,5767.0,2.254,54.19999999999999,27.299999999999997,2520.0,220.0,196.4,135.60000000000002,0.0
Loki,Assassin,13,6715.0,2.482,62.59999999999999,31.499999999999996,2940.0,257.2,225.2,154.8,0.0
Loki,Assassin,14,7742.0,2.729,71.69999999999999,36.05,3395.0,297.5,256.4,175.60000000000002,0.0
Loki,Assassin,15,8848.0,2.995,81.49999999999999,40.949999999999996,3885.0,340.9,290.0,198.00000000000003,0.0
Loki,Assassin,16,10033.0,3.2800000000000002,91.99999999999999,46.199999999999996,4410.0,387.4,326.0,222.00000000000003,0.0
Loki,Assassin,17,11297.0,3.584,103.19999999999999,51.8,4970.0,437.0,364.4,247.60000000000002,0.0
Loki,Assassin,18,12640.0,3.907,115.1,57.75,5565.0,489.7,405.2,274.8,0.0
Loki,Assassin,19,14062.0,4.249,127.69999999999999,64.05,6195.0,545.5,448.4,303.6,0.0
Loki,Assassin,20,15563.0,4.609999999999999,141.0,70.7,6860.0,604.4,494.0,334.0,0.0
Martichoras,Hunter,1,680.0,0.92,7.0,4.5,240.0,22.4,33.0,30.0,0.0
Martichoras,Hunter,2,766.0,0.933,7.7,4.9,278.0,25.7,35.6,31.6,0.0
Martichoras,Hunter,3,938.0,0.9590000000000001,9.1,5.7,354.0,32.3,40.800000000000004,34.800000000000004,0.0
Martichoras,Hunter,4,1196.0,0.9980000000000001,11.2,6.9,468.0,42.199999999999996,48.60000000000001,39.60000000000001,0.0
Martichoras,Hunter,5,1540.0,1.05,14.0,8.5,620.0,55.39999999999999,59.00000000000001,46.00000000000001,0.0
